FIPS,County,State,Median Home Value,% of National Median,Price Category
48179,"Gray County","Texas",100400,58.3,Affordable
29133,"Mississippi County","Missouri",100300,58.2,Affordable
72121,"Sabana Grande Municipio","Puerto Rico",100300,58.2,Affordable
05057,"Hempstead County","Arkansas",100200,58.2,Affordable
12123,"Taylor County","Florida",100200,58.2,Affordable
31017,"Brown County","Nebraska",100200,58.2,Affordable
17121,"Marion County","Illinois",100100,58.1,Affordable
17149,"Pike County","Illinois",100100,58.1,Affordable
17193,"White County","Illinois",100100,58.1,Affordable
72125,"San Germán Municipio","Puerto Rico",100100,58.1,Affordable
45087,"Union County","South Carolina",100000,58.0,Affordable
13053,"Chattahoochee County","Georgia",99800,57.9,Affordable
01013,"Butler County","Alabama",99700,57.9,Affordable
26053,"Gogebic County","Michigan",99700,57.9,Affordable
05103,"Ouachita County","Arkansas",99600,57.8,Affordable
20021,"Cherokee County","Kansas",99400,57.7,Affordable
20153,"Rawlins County","Kansas",99400,57.7,Affordable
28151,"Washington County","Mississippi",99300,57.6,Affordable
40059,"Harper County","Oklahoma",99300,57.6,Affordable
31061,"Franklin County","Nebraska",99100,57.5,Affordable
48487,"Wilbarger County","Texas",98800,57.3,Affordable
72153,"Yauco Municipio","Puerto Rico",98800,57.3,Affordable
13055,"Chattooga County","Georgia",98700,57.3,Affordable
20203,"Wichita County","Kansas",98700,57.3,Affordable
42083,"McKean County","Pennsylvania",98700,57.3,Affordable
51105,"Lee County","Virginia",98700,57.3,Affordable
28031,"Covington County","Mississippi",98500,57.2,Affordable
13283,"Treutlen County","Georgia",98400,57.1,Affordable
48353,"Nolan County","Texas",98300,57.1,Affordable
05039,"Dallas County","Arkansas",98200,57.0,Affordable
28083,"Leflore County","Mississippi",98200,57.0,Affordable
36003,"Allegany County","New York",97900,56.8,Affordable
21233,"Webster County","Kentucky",97600,56.6,Affordable
22123,"West Carroll Parish","Louisiana",97600,56.6,Affordable
48483,"Wheeler County","Texas",97600,56.6,Affordable
17047,"Edwards County","Illinois",97500,56.6,Affordable
01047,"Dallas County","Alabama",97400,56.5,Affordable
21063,"Elliott County","Kentucky",97400,56.5,Affordable
05013,"Calhoun County","Arkansas",97300,56.5,Affordable
48145,"Falls County","Texas",97300,56.5,Affordable
28161,"Yalobusha County","Mississippi",97200,56.4,Affordable
29103,"Knox County","Missouri",97200,56.4,Affordable
31049,"Deuel County","Nebraska",97200,56.4,Affordable
45011,"Barnwell County","South Carolina",97200,56.4,Affordable
05011,"Bradley County","Arkansas",97000,56.3,Affordable
55078,"Menominee County","Wisconsin",97000,56.3,Affordable
12029,"Dixie County","Florida",96900,56.2,Affordable
05147,"Woodruff County","Arkansas",96800,56.2,Affordable
18009,"Blackford County","Indiana",96700,56.1,Affordable
20185,"Stafford County","Kansas",96700,56.1,Affordable
28099,"Neshoba County","Mississippi",96600,56.1,Affordable
31147,"Richardson County","Nebraska",96500,56.0,Affordable
13093,"Dooly County","Georgia",96400,55.9,Affordable
20029,"Cloud County","Kansas",96300,55.9,Affordable
45009,"Bamberg County","South Carolina",96000,55.7,Affordable
29155,"Pemiscot County","Missouri",95900,55.7,Affordable
37015,"Bertie County","North Carolina",95800,55.6,Affordable
01087,"Macon County","Alabama",95700,55.5,Affordable
17045,"Edgar County","Illinois",95700,55.5,Affordable
20129,"Morton County","Kansas",95600,55.5,Affordable
72151,"Yabucoa Municipio","Puerto Rico",95600,55.5,Affordable
17017,"Cass County","Illinois",95500,55.4,Affordable
17101,"Lawrence County","Illinois",95500,55.4,Affordable
31069,"Garden County","Nebraska",95500,55.4,Affordable
72039,"Ciales Municipio","Puerto Rico",95400,55.4,Affordable
29129,"Mercer County","Missouri",95300,55.3,Affordable
13287,"Turner County","Georgia",95200,55.3,Affordable
72015,"Arroyo Municipio","Puerto Rico",95200,55.3,Affordable
28037,"Franklin County","Mississippi",95100,55.2,Affordable
45089,"Williamsburg County","South Carolina",95100,55.2,Affordable
40063,"Hughes County","Oklahoma",94900,55.1,Affordable
48069,"Castro County","Texas",94900,55.1,Affordable
20147,"Phillips County","Kansas",94700,55.0,Affordable
72107,"Orocovis Municipio","Puerto Rico",94700,55.0,Affordable
05135,"Sharp County","Arkansas",94600,54.9,Affordable
29227,"Worth County","Missouri",94600,54.9,Affordable
40025,"Cimarron County","Oklahoma",94500,54.8,Affordable
17061,"Greene County","Illinois",94400,54.8,Affordable
48391,"Refugio County","Texas",94400,54.8,Affordable
17025,"Clay County","Illinois",94300,54.7,Affordable
20199,"Wallace County","Kansas",94200,54.7,Affordable
28041,"Greene County","Mississippi",94200,54.7,Affordable
20205,"Wilson County","Kansas",93900,54.5,Affordable
29069,"Dunklin County","Missouri",93800,54.4,Affordable
22013,"Bienville Parish","Louisiana",93600,54.3,Affordable
19151,"Pocahontas County","Iowa",93300,54.1,Affordable
21071,"Floyd County","Kentucky",93300,54.1,Affordable
48023,"Baylor County","Texas",93300,54.1,Affordable
48427,"Starr County","Texas",93300,54.1,Affordable
13163,"Jefferson County","Georgia",93100,54.0,Affordable
38079,"Rolette County","North Dakota",93000,54.0,Affordable
17165,"Saline County","Illinois",92900,53.9,Affordable
17183,"Vermilion County","Illinois",92900,53.9,Affordable
20007,"Barber County","Kansas",92700,53.8,Affordable
20083,"Hodgeman County","Kansas",92700,53.8,Affordable
48253,"Jones County","Texas",92700,53.8,Affordable
20105,"Lincoln County","Kansas",92600,53.7,Affordable
13061,"Clay County","Georgia",92500,53.7,Affordable
40029,"Coal County","Oklahoma",92500,53.7,Affordable
51690,"Martinsville city","Virginia",92500,53.7,Affordable
21105,"Hickman County","Kentucky",92300,53.6,Affordable
30109,"Wibaux County","Montana",92300,53.6,Affordable
13307,"Webster County","Georgia",92200,53.5,Affordable
20099,"Labette County","Kansas",92100,53.5,Affordable
20125,"Montgomery County","Kansas",92100,53.5,Affordable
48207,"Haskell County","Texas",92000,53.4,Affordable
13025,"Brantley County","Georgia",91800,53.3,Affordable
31065,"Furnas County","Nebraska",91800,53.3,Affordable
17069,"Hardin County","Illinois",91700,53.2,Affordable
72123,"Salinas Municipio","Puerto Rico",91700,53.2,Affordable
51027,"Buchanan County","Virginia",91400,53.0,Affordable
13167,"Johnson County","Georgia",91200,52.9,Affordable
40133,"Seminole County","Oklahoma",91200,52.9,Affordable
48083,"Coleman County","Texas",91200,52.9,Affordable
05075,"Lawrence County","Arkansas",91100,52.9,Affordable
20183,"Smith County","Kansas",91000,52.8,Affordable
13243,"Randolph County","Georgia",90900,52.8,Affordable
31129,"Nuckolls County","Nebraska",90900,52.8,Affordable
13319,"Wilkinson County","Georgia",90800,52.7,Affordable
48115,"Dawson County","Texas",90800,52.7,Affordable
21193,"Perry County","Kentucky",90700,52.6,Affordable
28055,"Issaquena County","Mississippi",90700,52.6,Affordable
22065,"Madison Parish","Louisiana",90600,52.6,Affordable
05017,"Chicot County","Arkansas",90500,52.5,Affordable
48129,"Donley County","Texas",90500,52.5,Affordable
40075,"Kiowa County","Oklahoma",90300,52.4,Affordable
54005,"Boone County","West Virginia",90300,52.4,Affordable
28069,"Kemper County","Mississippi",90200,52.4,Affordable
20163,"Rooks County","Kansas",90000,52.2,Affordable
28123,"Scott County","Mississippi",89900,52.2,Affordable
28005,"Amite County","Mississippi",89800,52.1,Affordable
72083,"Las Marías Municipio","Puerto Rico",89700,52.1,Affordable
48437,"Swisher County","Texas",89200,51.8,Affordable
72109,"Patillas Municipio","Puerto Rico",89200,51.8,Affordable
05041,"Desha County","Arkansas",89100,51.7,Affordable
05003,"Ashley County","Arkansas",88800,51.5,Affordable
20065,"Graham County","Kansas",88800,51.5,Affordable
28053,"Humphreys County","Mississippi",88800,51.5,Affordable
31087,"Hitchcock County","Nebraska",88800,51.5,Affordable
48505,"Zapata County","Texas",88800,51.5,Affordable
72001,"Adjuntas Municipio","Puerto Rico",88800,51.5,Affordable
37155,"Robeson County","North Carolina",88600,51.4,Affordable
48271,"Kinney County","Texas",88500,51.4,Affordable
21153,"Magoffin County","Kentucky",88300,51.2,Affordable
13107,"Emanuel County","Georgia",88200,51.2,Affordable
42023,"Cameron County","Pennsylvania",88200,51.2,Affordable
05021,"Clay County","Arkansas",88100,51.1,Affordable
48507,"Zavala County","Texas",88100,51.1,Affordable
22025,"Catahoula Parish","Louisiana",88000,51.1,Affordable
28153,"Wayne County","Mississippi",88000,51.1,Affordable
72111,"Peñuelas Municipio","Puerto Rico",88000,51.1,Affordable
46021,"Campbell County","South Dakota",87900,51.0,Affordable
02290,"Yukon-Koyukuk Census Area","Alaska",87800,51.0,Affordable
31077,"Greeley County","Nebraska",87800,51.0,Affordable
01105,"Perry County","Alabama",87700,50.9,Affordable
05123,"St. Francis County","Arkansas",87700,50.9,Affordable
17055,"Franklin County","Illinois",87700,50.9,Affordable
05117,"Prairie County","Arkansas",87500,50.8,Affordable
13141,"Hancock County","Georgia",87400,50.7,Affordable
22035,"East Carroll Parish","Louisiana",87400,50.7,Affordable
38085,"Sioux County","North Dakota",87400,50.7,Affordable
05067,"Jackson County","Arkansas",87300,50.7,Affordable
21051,"Clay County","Kentucky",87300,50.7,Affordable
28065,"Jefferson Davis County","Mississippi",87100,50.6,Affordable
13193,"Macon County","Georgia",87000,50.5,Affordable
45067,"Marion County","South Carolina",86800,50.4,Affordable
35021,"Harding County","New Mexico",86500,50.2,Affordable
01063,"Greene County","Alabama",86400,50.1,Affordable
28027,"Coahoma County","Mississippi",86400,50.1,Affordable
48131,"Duval County","Texas",86400,50.1,Affordable
13065,"Clinch County","Georgia",86300,50.1,Affordable
29205,"Shelby County","Missouri",86200,50.0,Affordable
21135,"Lewis County","Kentucky",86100,50.0,Very Affordable
38037,"Grant County","North Dakota",85800,49.8,Very Affordable
05099,"Nevada County","Arkansas",85700,49.7,Very Affordable
48335,"Mitchell County","Texas",85700,49.7,Very Affordable
54059,"Mingo County","West Virginia",85600,49.7,Very Affordable
20135,"Ness County","Kansas",85400,49.6,Very Affordable
31091,"Hooker County","Nebraska",85400,49.6,Very Affordable
28103,"Noxubee County","Mississippi",85200,49.4,Very Affordable
21159,"Martin County","Kentucky",84900,49.3,Very Affordable
72059,"Guayanilla Municipio","Puerto Rico",84800,49.2,Very Affordable
17059,"Gallatin County","Illinois",84700,49.2,Very Affordable
20141,"Osborne County","Kansas",84700,49.2,Very Affordable
48109,"Culberson County","Texas",84500,49.0,Very Affordable
45033,"Dillon County","South Carolina",84400,49.0,Very Affordable
01131,"Wilcox County","Alabama",84200,48.9,Very Affordable
48447,"Throckmorton County","Texas",84200,48.9,Very Affordable
01119,"Sumter County","Alabama",84100,48.8,Very Affordable
48405,"San Augustine County","Texas",83500,48.5,Very Affordable
54021,"Gilmer County","West Virginia",83300,48.3,Very Affordable
38005,"Benson County","North Dakota",83100,48.2,Very Affordable
48351,"Newton County","Texas",83100,48.2,Very Affordable
21013,"Bell County","Kentucky",83000,48.2,Very Affordable
13269,"Taylor County","Georgia",82900,48.1,Very Affordable
28013,"Calhoun County","Mississippi",82900,48.1,Very Affordable
48045,"Briscoe County","Texas",82900,48.1,Very Affordable
72055,"Guánica Municipio","Puerto Rico",82800,48.1,Very Affordable
48047,"Brooks County","Texas",82700,48.0,Very Affordable
20073,"Greenwood County","Kansas",82600,47.9,Very Affordable
22027,"Claiborne Parish","Louisiana",82400,47.8,Very Affordable
05095,"Monroe County","Arkansas",82200,47.7,Very Affordable
13037,"Calhoun County","Georgia",82200,47.7,Very Affordable
28135,"Tallahatchie County","Mississippi",82200,47.7,Very Affordable
35037,"Quay County","New Mexico",82200,47.7,Very Affordable
21129,"Lee County","Kentucky",82100,47.6,Very Affordable
13001,"Appling County","Georgia",81400,47.2,Very Affordable
28063,"Jefferson County","Mississippi",81400,47.2,Very Affordable
13165,"Jenkins County","Georgia",81100,47.1,Very Affordable
48345,"Motley County","Texas",81100,47.1,Very Affordable
17153,"Pulaski County","Illinois",81000,47.0,Very Affordable
28021,"Claiborne County","Mississippi",80800,46.9,Very Affordable
01085,"Lowndes County","Alabama",80600,46.8,Very Affordable
22107,"Tensas Parish","Louisiana",80300,46.6,Very Affordable
38051,"McIntosh County","North Dakota",80300,46.6,Very Affordable
48127,"Dimmit County","Texas",80300,46.6,Very Affordable
28157,"Wilkinson County","Mississippi",80200,46.5,Very Affordable
48191,"Hall County","Texas",80200,46.5,Very Affordable
51580,"Covington city","Virginia",80200,46.5,Very Affordable
21189,"Owsley County","Kentucky",79900,46.4,Very Affordable
40053,"Grant County","Oklahoma",79500,46.1,Very Affordable
01011,"Bullock County","Alabama",79400,46.1,Very Affordable
20165,"Rush County","Kansas",79300,46.0,Very Affordable
48169,"Garza County","Texas",79300,46.0,Very Affordable
20039,"Decatur County","Kansas",78500,45.6,Very Affordable
20025,"Clark County","Kansas",78400,45.5,Very Affordable
46089,"McPherson County","South Dakota",78400,45.5,Very Affordable
54109,"Wyoming County","West Virginia",78400,45.5,Very Affordable
48137,"Edwards County","Texas",78300,45.4,Very Affordable
21075,"Fulton County","Kentucky",78100,45.3,Very Affordable
13301,"Warren County","Georgia",78000,45.3,Very Affordable
54101,"Webster County","West Virginia",78000,45.3,Very Affordable
05077,"Lee County","Arkansas",77900,45.2,Very Affordable
48151,"Fisher County","Texas",77600,45.0,Very Affordable
40067,"Jefferson County","Oklahoma",77500,45.0,Very Affordable
20077,"Harper County","Kansas",77300,44.9,Very Affordable
20207,"Woodson County","Kansas",77100,44.7,Very Affordable
21147,"McCreary County","Kentucky",77000,44.7,Very Affordable
48279,"Lamb County","Texas",76600,44.5,Very Affordable
28051,"Holmes County","Mississippi",76500,44.4,Very Affordable
48197,"Hardeman County","Texas",76500,44.4,Very Affordable
13003,"Atkinson County","Georgia",76300,44.3,Very Affordable
05107,"Phillips County","Arkansas",76200,44.2,Very Affordable
20157,"Republic County","Kansas",76000,44.1,Very Affordable
40057,"Harmon County","Oklahoma",75700,43.9,Very Affordable
48107,"Crosby County","Texas",75500,43.8,Very Affordable
46041,"Dewey County","South Dakota",75400,43.8,Very Affordable
31133,"Pawnee County","Nebraska",74800,43.4,Very Affordable
05073,"Lafayette County","Arkansas",74600,43.3,Very Affordable
13309,"Wheeler County","Georgia",74600,43.3,Very Affordable
21119,"Knott County","Kentucky",74600,43.3,Very Affordable
45069,"Marlboro County","South Carolina",74500,43.2,Very Affordable
21131,"Leslie County","Kentucky",74100,43.0,Very Affordable
46031,"Corson County","South Dakota",73800,42.8,Very Affordable
13265,"Taliaferro County","Georgia",73100,42.4,Very Affordable
21095,"Harlan County","Kentucky",73100,42.4,Very Affordable
02158,"Kusilvak Census Area","Alaska",72700,42.2,Very Affordable
35031,"McKinley County","New Mexico",72100,41.8,Very Affordable
40141,"Tillman County","Oklahoma",71900,41.7,Very Affordable
48155,"Foard County","Texas",71400,41.4,Very Affordable
13315,"Wilcox County","Georgia",71200,41.3,Very Affordable
20047,"Edwards County","Kansas",70500,40.9,Very Affordable
21133,"Letcher County","Kentucky",70500,40.9,Very Affordable
28119,"Quitman County","Mississippi",68600,39.8,Very Affordable
04001,"Apache County","Arizona",68500,39.8,Very Affordable
48275,"Knox County","Texas",66800,38.8,Very Affordable
21237,"Wolfe County","Kentucky",66400,38.5,Very Affordable
48125,"Dickens County","Texas",65000,37.7,Very Affordable
20187,"Stanton County","Kansas",64200,37.3,Very Affordable
20019,"Chautauqua County","Kansas",63300,36.7,Very Affordable
46095,"Mellette County","South Dakota",63000,36.6,Very Affordable
20089,"Jewell County","Kansas",62100,36.0,Very Affordable
21025,"Breathitt County","Kentucky",61800,35.9,Very Affordable
45005,"Allendale County","South Carolina",61600,35.8,Very Affordable
20049,"Elk County","Kansas",60900,35.3,Very Affordable
48489,"Willacy County","Texas",60800,35.3,Very Affordable
20033,"Comanche County","Kansas",59900,34.8,Very Affordable
17003,"Alexander County","Illinois",58700,34.1,Very Affordable
48079,"Cochran County","Texas",57700,33.5,Very Affordable
48229,"Hudspeth County","Texas",57400,33.3,Very Affordable
48433,"Stonewall County","Texas",54700,31.7,Very Affordable
48101,"Cottle County","Texas",54100,31.4,Very Affordable
