FIPS,County,State,Total Votes,Democrat Votes,Republican Votes,Democrat %,Republican %,Winner
51117,"Mecklenburg County",Virginia,16266,6404,9791,39.37,60.19,Republican
51119,"Middlesex County",Virginia,6882,2473,4357,35.93,63.31,Republican
51121,"Montgomery County",Virginia,46767,23811,22179,50.91,47.42,Democrat
51125,"Nelson County",Virginia,9388,4298,5004,45.78,53.3,Republican
51127,"New Kent County",Virginia,16744,5641,10974,33.69,65.54,Republican
51131,"Northampton County",Virginia,6832,3603,3183,52.74,46.59,Democrat
51133,"Northumberland County",Virginia,8205,3202,4938,39.02,60.18,Republican
51135,"Nottoway County",Virginia,6853,2636,4168,38.46,60.82,Republican
51137,"Orange County",Virginia,22247,8274,13764,37.19,61.87,Republican
51139,"Page County",Virginia,13211,2976,10123,22.53,76.63,Republican
51141,"Patrick County",Virginia,9698,1886,7746,19.45,79.87,Republican
51143,"Pittsylvania County",Virginia,34100,9599,24310,28.15,71.29,Republican
51145,"Powhatan County",Virginia,20841,5734,14918,27.51,71.58,Republican
51147,"Prince Edward County",Virginia,9424,4539,4782,48.16,50.74,Republican
51149,"Prince George County",Virginia,17596,6842,10590,38.88,60.18,Republican
51153,"Prince William County",Virginia,227591,131128,90203,57.62,39.63,Democrat
51155,"Pulaski County",Virginia,17690,4830,12732,27.3,71.97,Republican
51157,"Rappahannock County",Virginia,5038,2041,2943,40.51,58.42,Republican
51159,"Richmond County",Virginia,4161,1439,2697,34.58,64.82,Republican
51161,"Roanoke County",Virginia,56789,21693,34453,38.2,60.67,Republican
51163,"Rockbridge County",Virginia,12752,4160,8468,32.62,66.41,Republican
51165,"Rockingham County",Virginia,48581,15035,33033,30.95,68,Republican
51167,"Russell County",Virginia,13525,2172,11303,16.06,83.57,Republican
51169,"Scott County",Virginia,11057,1607,9392,14.53,84.94,Republican
51171,"Shenandoah County",Virginia,24380,6914,17215,28.36,70.61,Republican
51173,"Smyth County",Virginia,14420,2805,11521,19.45,79.9,Republican
51175,"Southampton County",Virginia,9831,3626,6133,36.88,62.38,Republican
51177,"Spotsylvania County",Virginia,79209,35747,42531,45.13,53.69,Republican
51179,"Stafford County",Virginia,83123,41252,40590,49.63,48.83,Democrat
51181,"Surry County",Virginia,4429,2176,2205,49.13,49.79,Republican
51183,"Sussex County",Virginia,4892,2539,2322,51.9,47.47,Democrat
51185,"Tazewell County",Virginia,19858,3030,16711,15.26,84.15,Republican
51187,"Warren County",Virginia,22561,6910,15400,30.63,68.26,Republican
51191,"Washington County",Virginia,29412,6772,22455,23.02,76.35,Republican
51193,"Westmoreland County",Virginia,10581,4491,6003,42.44,56.73,Republican
51195,"Wise County",Virginia,16776,3036,13655,18.1,81.4,Republican
51197,"Wythe County",Virginia,15439,3075,12267,19.92,79.45,Republican
51199,"York County",Virginia,39540,18296,20722,46.27,52.41,Republican
51510,"Alexandria city",Virginia,80062,62326,16112,77.85,20.12,Democrat
51520,"Bristol city",Virginia,7479,2231,5197,29.83,69.49,Republican
51530,"Buena Vista city",Virginia,2853,767,2035,26.88,71.33,Republican
51540,"Charlottesville city",Virginia,23303,19435,3428,83.4,14.71,Democrat
51550,"Chesapeake city",Virginia,127493,65399,60550,51.3,47.49,Democrat
51570,"Colonial Heights city",Virginia,8941,2982,5883,33.35,65.8,Republican
51580,"Covington city",Virginia,2475,818,1642,33.05,66.34,Republican
51590,"Danville city",Virginia,17667,10615,6894,60.08,39.02,Democrat
51595,"Emporia city",Virginia,2178,1419,744,65.15,34.16,Democrat
51600,"Fairfax city",Virginia,13445,8797,4302,65.43,32,Democrat
51610,"Falls Church city",Virginia,8969,7200,1620,80.28,18.06,Democrat
51620,"Franklin city",Virginia,3876,2359,1476,60.86,38.08,Democrat
51630,"Fredericksburg city",Virginia,13495,8760,4480,64.91,33.2,Democrat
51640,"Galax city",Virginia,2717,753,1946,27.71,71.62,Republican
51650,"Hampton city",Virginia,62632,43357,18383,69.22,29.35,Democrat
51660,"Harrisonburg city",Virginia,17245,10641,6266,61.7,36.34,Democrat
51670,"Hopewell city",Virginia,9006,5078,3838,56.38,42.62,Democrat
51678,"Lexington city",Virginia,2863,1795,1030,62.7,35.98,Democrat
51680,"Lynchburg city",Virginia,36715,16664,19574,45.39,53.31,Republican
51683,"Manassas city",Virginia,16021,9048,6670,56.48,41.63,Democrat
51685,"Manassas Park city",Virginia,5967,3506,2314,58.76,38.78,Democrat
51690,"Martinsville city",Virginia,5658,3435,2155,60.71,38.09,Democrat
51700,"Newport News city",Virginia,75629,48169,26385,63.69,34.89,Democrat
51710,"Norfolk city",Virginia,85643,59941,24377,69.99,28.46,Democrat
51720,"Norton city",Virginia,1643,458,1174,27.88,71.45,Republican
51730,"Petersburg city",Virginia,13077,11219,1702,85.79,13.02,Democrat
51735,"Poquoson city",Virginia,8024,2119,5800,26.41,72.28,Republican
51740,"Portsmouth city",Virginia,41252,28306,12370,68.62,29.99,Democrat
51750,"Radford city",Virginia,6550,3231,3197,49.33,48.81,Democrat
51760,"Richmond city",Virginia,108143,88710,17041,82.03,15.76,Democrat
51770,"Roanoke city",Virginia,42128,25737,15787,61.09,37.47,Democrat
51775,"Salem city",Virginia,13148,5237,7769,39.83,59.09,Republican
51790,"Staunton city",Virginia,13562,7592,5778,55.98,42.6,Democrat
51800,"Suffolk city",Virginia,53352,30597,22112,57.35,41.45,Democrat
51810,"Virginia Beach city",Virginia,227770,115412,109375,50.67,48.02,Democrat
51820,"Waynesboro city",Virginia,11274,5240,5882,46.48,52.17,Republican
51830,"Williamsburg city",Virginia,7851,5613,2119,71.49,26.99,Democrat
51840,"Winchester city",Virginia,11822,6407,5252,54.2,44.43,Democrat
53001,"Adams County",Washington,5345,1455,3767,27.22,70.48,Republican
53003,"Asotin County",Washington,11396,4082,7004,35.82,61.46,Republican
53005,"Benton County",Washington,99947,37662,59555,37.68,59.59,Republican
53007,"Chelan County",Washington,41893,18397,22363,43.91,53.38,Republican
53009,"Clallam County",Washington,48390,25440,21632,52.57,44.7,Democrat
53011,"Clark County",Washington,274795,143206,123998,52.11,45.12,Democrat
53013,"Columbia County",Washington,2476,661,1737,26.7,70.15,Republican
53015,"Cowlitz County",Washington,59020,22825,34580,38.67,58.59,Republican
53017,"Douglas County",Washington,21069,7410,13095,35.17,62.15,Republican
53019,"Ferry County",Washington,4096,1315,2667,32.1,65.11,Republican
53021,"Franklin County",Washington,31739,11884,19086,37.44,60.13,Republican
53023,"Garfield County",Washington,1343,330,973,24.57,72.45,Republican
53025,"Grant County",Washington,36069,10806,24326,29.96,67.44,Republican
53027,"Grays Harbor County",Washington,37638,17161,19432,45.59,51.63,Republican
53029,"Island County",Washington,52075,29595,20967,56.83,40.26,Democrat
53031,"Jefferson County",Washington,24572,17459,6324,71.05,25.74,Democrat
53033,"King County",Washington,1122881,832606,252193,74.15,22.46,Democrat
53035,"Kitsap County",Washington,155893,91731,59080,58.84,37.9,Democrat
53037,"Kittitas County",Washington,26309,10810,14645,41.09,55.67,Republican
53039,"Klickitat County",Washington,13527,5917,7178,43.74,53.06,Republican
53041,"Lewis County",Washington,45112,14433,29322,31.99,65,Republican
53043,"Lincoln County",Washington,7107,1678,5272,23.61,74.18,Republican
53045,"Mason County",Washington,36502,17215,18127,47.16,49.66,Republican
53047,"Okanogan County",Washington,20617,8466,11555,41.06,56.05,Republican
53049,"Pacific County",Washington,14178,6825,7010,48.14,49.44,Republican
53051,"Pend Oreille County",Washington,8497,2461,5826,28.96,68.57,Republican
53053,"Pierce County",Washington,436685,235169,188194,53.85,43.1,Democrat
53055,"San Juan County",Washington,12939,9539,2890,73.72,22.34,Democrat
53057,"Skagit County",Washington,69837,36956,30765,52.92,44.05,Democrat
53059,"Skamania County",Washington,7314,3147,3961,43.03,54.16,Republican
53061,"Snohomish County",Washington,415327,240099,161371,57.81,38.85,Democrat
53063,"Spokane County",Washington,284958,131163,145338,46.03,51,Republican
53065,"Stevens County",Washington,28095,7492,19895,26.67,70.81,Republican
53067,"Thurston County",Washington,163637,95663,62282,58.46,38.06,Democrat
53069,"Wahkiakum County",Washington,3053,1204,1757,39.44,57.55,Republican
53071,"Walla Walla County",Washington,29373,13106,15476,44.62,52.69,Republican
53073,"Whatcom County",Washington,137006,83295,49213,60.8,35.92,Democrat
53075,"Whitman County",Washington,19845,10480,8699,52.81,43.83,Democrat
53077,"Yakima County",Washington,88280,36706,49368,41.58,55.92,Republican
54001,"Barbour County",West Virginia,6395,1199,5071,18.75,79.3,Republican
54003,"Berkeley County",West Virginia,56102,17500,37580,31.19,66.99,Republican
54005,"Boone County",West Virginia,8142,1641,6314,20.15,77.55,Republican
54007,"Braxton County",West Virginia,5313,1233,3991,23.21,75.12,Republican
54009,"Brooke County",West Virginia,9782,2621,6986,26.79,71.42,Republican
54011,"Cabell County",West Virginia,35429,13474,21229,38.03,59.92,Republican
54013,"Calhoun County",West Virginia,2936,488,2391,16.62,81.44,Republican
54015,"Clay County",West Virginia,3240,580,2597,17.9,80.15,Republican
54017,"Doddridge County",West Virginia,2956,374,2541,12.65,85.96,Republican
54019,"Fayette County",West Virginia,15620,4387,10910,28.09,69.85,Republican
54021,"Gilmer County",West Virginia,2344,486,1822,20.73,77.73,Republican
54023,"Grant County",West Virginia,5568,552,4949,9.91,88.88,Republican
54025,"Greenbrier County",West Virginia,14996,4196,10517,27.98,70.13,Republican
54027,"Hampshire County",West Virginia,10500,1890,8464,18,80.61,Republican
54029,"Hancock County",West Virginia,13030,3360,9462,25.79,72.62,Republican
54031,"Hardy County",West Virginia,6411,1297,4997,20.23,77.94,Republican
54033,"Harrison County",West Virginia,29495,8402,20480,28.49,69.44,Republican
54035,"Jackson County",West Virginia,12822,2699,9907,21.05,77.27,Republican
54037,"Jefferson County",West Virginia,29156,11967,16573,41.04,56.84,Republican
54039,"Kanawha County",West Virginia,75239,30231,43352,40.18,57.62,Republican
54041,"Lewis County",West Virginia,7048,1372,5550,19.47,78.75,Republican
54043,"Lincoln County",West Virginia,7187,1279,5770,17.8,80.28,Republican
54045,"Logan County",West Virginia,11469,1848,9500,16.11,82.83,Republican
54047,"McDowell County",West Virginia,5425,1036,4310,19.1,79.45,Republican
54049,"Marion County",West Virginia,24634,8185,15881,33.23,64.47,Republican
54051,"Marshall County",West Virginia,13233,3186,9808,24.08,74.12,Republican
54053,"Mason County",West Virginia,10547,2111,8232,20.02,78.05,Republican
54055,"Mercer County",West Virginia,23584,4851,18372,20.57,77.9,Republican
54057,"Mineral County",West Virginia,12904,2483,10247,19.24,79.41,Republican
54059,"Mingo County",West Virginia,8490,1061,7325,12.5,86.28,Republican
54061,"Monongalia County",West Virginia,41452,19265,21084,46.48,50.86,Republican
54063,"Monroe County",West Virginia,6367,1155,5089,18.14,79.93,Republican
54065,"Morgan County",West Virginia,9097,1947,7009,21.4,77.05,Republican
54067,"Nicholas County",West Virginia,10037,1919,7960,19.12,79.31,Republican
54069,"Ohio County",West Virginia,18689,6727,11593,35.99,62.03,Republican
54071,"Pendleton County",West Virginia,3425,680,2687,19.85,78.45,Republican
54073,"Pleasants County",West Virginia,3348,656,2632,19.59,78.61,Republican
54075,"Pocahontas County",West Virginia,3901,927,2889,23.76,74.06,Republican
54077,"Preston County",West Virginia,14426,2953,11176,20.47,77.47,Republican
54079,"Putnam County",West Virginia,27507,7124,19868,25.9,72.23,Republican
54081,"Raleigh County",West Virginia,30966,6816,23644,22.01,76.35,Republican
54083,"Randolph County",West Virginia,11594,3008,8356,25.94,72.07,Republican
54085,"Ritchie County",West Virginia,4050,517,3473,12.77,85.75,Republican
54087,"Roane County",West Virginia,5521,1218,4189,22.06,75.87,Republican
54089,"Summers County",West Virginia,5264,1226,3931,23.29,74.68,Republican
54091,"Taylor County",West Virginia,7265,1694,5422,23.32,74.63,Republican
54093,"Tucker County",West Virginia,3636,890,2669,24.48,73.4,Republican
54095,"Tyler County",West Virginia,3617,554,2991,15.32,82.69,Republican
54097,"Upshur County",West Virginia,9859,2033,7633,20.62,77.42,Republican
54099,"Wayne County",West Virginia,15747,3532,11934,22.43,75.79,Republican
54101,"Webster County",West Virginia,2998,479,2478,15.98,82.66,Republican
54103,"Wetzel County",West Virginia,6168,1294,4718,20.98,76.49,Republican
54105,"Wirt County",West Virginia,2581,409,2120,15.85,82.14,Republican
54107,"Wood County",West Virginia,37313,10317,26380,27.65,70.7,Republican
54109,"Wyoming County",West Virginia,7565,980,6503,12.95,85.96,Republican
55001,"Adams County",Wisconsin,12853,4443,7763,34.57,60.4,Republican
55003,"Ashland County",Wisconsin,8933,4612,4191,51.63,46.92,Democrat
55005,"Barron County",Wisconsin,26775,8941,16726,33.39,62.47,Republican
55007,"Bayfield County",Wisconsin,11204,6107,4860,54.51,43.38,Democrat
55009,"Brown County",Wisconsin,148960,67937,79132,45.61,53.12,Republican
55011,"Buffalo County",Wisconsin,8091,2765,5213,34.17,64.43,Republican
55013,"Burnett County",Wisconsin,10807,3665,7008,33.91,64.85,Republican
55015,"Calumet County",Wisconsin,32860,12927,19488,39.34,59.31,Republican
55017,"Chippewa County",Wisconsin,38400,14573,23399,37.95,60.93,Republican
55019,"Clark County",Wisconsin,15315,4509,10481,29.44,68.44,Republican
55021,"Columbia County",Wisconsin,34843,16388,17988,47.03,51.63,Republican
55023,"Crawford County",Wisconsin,9084,3860,5113,42.49,56.29,Republican
55025,"Dane County",Wisconsin,364840,273995,85454,75.1,23.42,Democrat
55027,"Dodge County",Wisconsin,50292,16518,33067,32.84,65.75,Republican
55029,"Door County",Wisconsin,20896,10565,10099,50.56,48.33,Democrat
55031,"Douglas County",Wisconsin,25165,13073,11732,51.95,46.62,Democrat
55033,"Dunn County",Wisconsin,25674,10643,14726,41.45,57.36,Republican
55035,"Eau Claire County",Wisconsin,63003,34400,27728,54.6,44.01,Democrat
55037,"Florence County",Wisconsin,3158,783,2356,24.79,74.6,Republican
55039,"Fond du Lac County",Wisconsin,58438,20495,37272,35.07,63.78,Republican
55041,"Forest County",Wisconsin,5095,1681,3382,32.99,66.38,Republican
55043,"Grant County",Wisconsin,27254,10966,15922,40.24,58.42,Republican
55045,"Green County",Wisconsin,22026,10903,10843,49.5,49.23,Democrat
55047,"Green Lake County",Wisconsin,11033,3449,7458,31.26,67.6,Republican
55049,"Iowa County",Wisconsin,14647,7750,6631,52.91,45.27,Democrat
55051,"Iron County",Wisconsin,4079,1487,2557,36.46,62.69,Republican
55053,"Jackson County",Wisconsin,10501,4157,6204,39.59,59.08,Republican
55055,"Jefferson County",Wisconsin,50035,20574,28771,41.12,57.5,Republican
55057,"Juneau County",Wisconsin,14528,4854,9525,33.41,65.56,Republican
55059,"Kenosha County",Wisconsin,90472,41826,47478,46.23,52.48,Republican
55061,"Kewaunee County",Wisconsin,12466,4059,8267,32.56,66.32,Republican
55063,"La Crosse County",Wisconsin,72242,39008,32247,54,44.64,Democrat
55065,"Lafayette County",Wisconsin,8832,3469,5256,39.28,59.51,Republican
55067,"Langlade County",Wisconsin,11659,3746,7782,32.13,66.75,Republican
55069,"Lincoln County",Wisconsin,17188,6306,10633,36.69,61.86,Republican
55071,"Manitowoc County",Wisconsin,46235,17399,28200,37.63,60.99,Republican
55073,"Marathon County",Wisconsin,78675,31529,46213,40.07,58.74,Republican
55075,"Marinette County",Wisconsin,24364,7415,16670,30.43,68.42,Republican
55077,"Marquette County",Wisconsin,9406,3252,6041,34.57,64.22,Republican
55078,"Menominee County",Wisconsin,1572,1266,296,80.53,18.83,Democrat
55079,"Milwaukee County",Wisconsin,462766,316292,138022,68.35,29.83,Democrat
55081,"Monroe County",Wisconsin,23321,8476,14563,36.34,62.45,Republican
55083,"Oconto County",Wisconsin,24881,6967,17675,28,71.04,Republican
55085,"Oneida County",Wisconsin,24837,10080,14455,40.58,58.2,Republican
55087,"Outagamie County",Wisconsin,111905,49438,60827,44.18,54.36,Republican
55089,"Ozaukee County",Wisconsin,63199,27874,34504,44.11,54.6,Republican
55091,"Pepin County",Wisconsin,4354,1523,2798,34.98,64.26,Republican
55093,"Pierce County",Wisconsin,25320,10171,14417,40.17,56.94,Republican
55095,"Polk County",Wisconsin,28212,9567,18296,33.91,64.85,Republican
55097,"Portage County",Wisconsin,43158,21503,20987,49.82,48.63,Democrat
55099,"Price County",Wisconsin,8856,3005,5763,33.93,65.07,Republican
55101,"Racine County",Wisconsin,107402,49721,56347,46.29,52.46,Republican
55103,"Richland County",Wisconsin,9305,3985,5207,42.83,55.96,Republican
55105,"Rock County",Wisconsin,88113,46642,40218,52.93,45.64,Democrat
55107,"Rusk County",Wisconsin,8261,2516,5660,30.46,68.51,Republican
55109,"St. Croix County",Wisconsin,60477,23870,35537,39.47,58.76,Republican
55111,"Sauk County",Wisconsin,37574,18172,18798,48.36,50.03,Republican
55113,"Sawyer County",Wisconsin,11122,4599,6422,41.35,57.74,Republican
55115,"Shawano County",Wisconsin,23455,7336,15850,31.28,67.58,Republican
55117,"Sheboygan County",Wisconsin,67410,27735,38763,41.14,57.5,Republican
55119,"Taylor County",Wisconsin,11172,2823,8209,25.27,73.48,Republican
55121,"Trempealeau County",Wisconsin,16066,6219,9661,38.71,60.13,Republican
55123,"Vernon County",Wisconsin,16579,7514,8807,45.32,53.12,Republican
55125,"Vilas County",Wisconsin,16101,6119,9837,38,61.1,Republican
55127,"Walworth County",Wisconsin,60465,23161,36603,38.3,60.54,Republican
55129,"Washburn County",Wisconsin,10953,3867,6962,35.31,63.56,Republican
55131,"Washington County",Wisconsin,91162,28504,61604,31.27,67.58,Republican
55133,"Waukesha County",Wisconsin,274845,108478,162768,39.47,59.22,Republican
55135,"Waupaca County",Wisconsin,30367,9947,20093,32.76,66.17,Republican
55137,"Waushara County",Wisconsin,14360,4571,9625,31.83,67.03,Republican
55139,"Winnebago County",Wisconsin,95166,44660,49179,46.93,51.68,Republican
55141,"Wood County",Wisconsin,42149,16599,24997,39.38,59.31,Republican
56001,"Albany County",Wyoming,17639,8371,8930,47.46,50.63,Republican
56003,"Big Horn County",Wyoming,5691,742,4867,13.04,85.52,Republican
56005,"Campbell County",Wyoming,18236,2004,16006,10.99,87.77,Republican
56007,"Carbon County",Wyoming,6327,1274,4952,20.14,78.27,Republican
